;index;ANS;REG_TRA_18;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;Agriculteurs;Artisans-commerçants-chefs d'entreprise;Cadres et professions intellectuelles supérieures;Professions intermédiaires;Employés;Ouvriers;Anciens actifs_x;Inactifs et chômeurs n'ayant jamais travaillé;Agriculture;Industrie;BTP;Tertiaire;Inactifs ou chômeurs;Actifs ayant un emploi;Chômeurs;Étudiants ou élèves;Militaires du contingent;Anciens actifs_y;Autres inactifs;Personnes de moins de 15 ans (17 ans pour le RP 1975) ou étudiants - élèves;Aucun diplôme ou au mieux BEPC - brevet des collèges ou DNB;CAP - BEP;Baccalauréat (général - techno - pro);Diplôme d'études supérieures;Autres nationalités;Français de naissance;Français par acquisition;Espagnols;Italiens;Portugais;Autres nationalités d'Europe;Autres nationalités d'Afrique;Algériens;Marocains;Tunisiens;Turcs;Marié;Non marié;Homme;Femme;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;REGION
58;16;2016;94;;;;;;;;;;;;;;;34.203146652499996;75.2976616312;187.51814811150007;280.6301810436999;503.85712717979976;838.9013854579;982.6987438992006;1398.2182936556999;1499.9867228613;1889.0732823545986;2070.9540410814966;2297.3924014507966;2456.7367033991954;2526.485935860398;2648.9153237471987;2714.2725013712998;2837.3853226489036;2876.0788982647005;2907.9289792644995;3145.3849033412016;3129.010156972998;3244.1971605663925;3121.0119779535994;3072.325355274199;3181.3372935374973;3011.8183498612984;3196.369106096898;3311.3711473385047;3489.229685592402;3593.7873170284997;3769.397324243805;3731.746299878899;3719.592602449403;3592.6641714814004;3586.6021445771034;3683.416366701896;3585.3237938755074;3545.6191030736045;3494.509091201309;3256.469776935494;3163.8147759948056;3056.1928676366024;2904.114932943399;2768.4005533933973;2538.207925472995;2402.466204560995;2037.2426862801965;1649.492077299898;1342.704404839699;1144.2563886061007;883.6081970111004;555.1956432978001;422.42665891519994;362.2264019232998;298.20577903289995;182.43383392200005;155.0668299492;163.34318349460003;138.14787742520005;97.74292702199998;81.75217413519997;74.63680603;65.8717446527;63.1782114282;48.2819524388;46.94145493199999;45.67251388889999;32.0560003785;24.226511693400003;26.884278799399997;25.0160642595;27.97944492690001;15.772545701799999;8.448238717099999;13.905823370899999;14.189327493999997;5.079711609299999;6.950759542;9.016609581099999;6.1463223319999996;6.0362810878;5.883685870799999;;;1.9173947980000001;2699.8794220702025;14990.243820176685;14307.330784168842;29654.222813327648;43261.597177242;24503.023110240127;;;4109.378797867703;7354.622112526368;13773.405483805851;104178.89073302364;;129416.29712722218;;;;;;;26019.768412091074;29514.587125394544;30861.11427761981;43020.82731212045;392.31168567209966;113215.0213059081;4241.643046401901;202.04312699459996;742.3720773544006;4554.872814152006;2046.515434870101;168.01317491239996;280.03267131480015;2912.694389407901;648.6820462855;12.0953539494;54029.54147218903;75386.75565503875;70376.20983119906;59040.087296029735;1.0;;;1.0;;3.4857046166;;1.0254237288;;0.9340642727;;;;;;;;;;;;;Corse
59;17;2016;FF;738473.0397849032;751251.7570699259;776046.3556365549;792160.1025491591;804432.1913993161;819044.5332621838;824712.7267036422;833730.7960678485;828114.2849179244;828291.3503097135;828393.0519681497;824149.8319039356;816601.896502313;826540.1437204696;818274.0011608892;805117.4378306343;772234.8653885297;753883.5952735958;696035.8975795215;608246.5537309984;515085.117453703;447127.1601540385;387252.79689269094;334572.5377040969;291253.90636854497;250009.86640516133;229854.968607723;217968.3831711136;212332.13482406107;204474.07933895764;200351.56328082673;194551.12040614628;194774.50148315873;193200.3266314441;189814.345116026;184795.8017005021;178343.09982892426;174669.4100960773;168135.26153329902;168949.34420427386;167036.98834303505;168556.95934495694;171851.1669655581;174513.40722655354;176414.80359324077;175065.14421505923;175723.58741731264;173636.40888716865;176081.45160091438;178823.7365491831;182497.35664894854;187964.17864626917;189479.7775366249;194744.71296275943;202031.85629128013;216545.1102875023;231308.47085606115;258418.03702348913;289841.05768230284;333705.3171565454;472321.37404920574;555446.7049904263;639104.726062998;675083.3314684675;701417.5020059302;736143.0504227115;750176.1275416771;746536.5462652855;704074.4072984149;660270.0788007929;605545.9722056937;552998.6981159785;496166.1960325534;472683.67732608254;458487.8022596147;444865.3119104458;433851.2240212924;433734.56632695696;430682.4865923861;417680.9320215213;406345.155206749;392007.86977861915;375829.3824775863;360649.498097721;337545.8897895104;312745.5222052138;284411.8265038052;255620.32805819061;225813.86860328866;198885.22131686026;171350.48444949414;146424.3273303775;122255.48071659783;100124.65522079509;75236.77100079025;52940.493584625794;34904.19196169255;21466.834639940316;13123.678726976497;7579.086765972502;148294.47758849963;314469.76017999364;822753.6234764294;1523607.8874627906;1438673.2199085732;14600272.392439568;21158852.340684995;1424.1709875464996;103058.17202590186;30763.779217530646;278353.32131616294;39600903.34496302;413599.4435471162;4357944.940123642;5182774.694019926;;14600272.392439568;15459911.318380497;16474718.755807964;10638002.23705733;5670347.450217291;3249924.595776043;3981509.749652135;439556.6177329347;35489531.33239959;1584480.2888863056;104229.42691557643;133966.83954538632;279914.8689839797;568233.0187842174;429874.50518620596;375234.4040187911;337593.7633339568;119760.96382049704;152126.7589021188;11936850.384767504;28077652.403737318;18526058.120900683;21488444.667604916;9790.6394080926;7032.764954107494;5313.519911151792;3764.6984158476016;2303.3410673468998;1306.1414661394986;726.8495776758001;402.0400313647;252.93423824500005;110.20455236989999;84.32730805150001;65.2702867068;29.5332380213;67.31081636649999;72.21504954590003;104.6982204047;176.25675949689995;207.99104000760005;90.4562895287;11.885578353299998;133.3199829514;14.5277350431;faute de frappe
60;0;1990;01;;;;;;;;;;;;;;;19.0;42.0;141.0;379.0;766.0;1156.0;1198.0;1558.0;1854.0;2379.0;2576.0;2939.0;3006.0;3311.0;3182.0;3472.0;3351.0;3254.0;3150.0;3236.0;3315.0;3092.0;3061.0;3059.0;3042.0;3084.0;3261.0;2824.0;2858.0;2631.0;2808.0;2492.0;2070.0;2218.0;1906.0;2022.0;2031.0;1641.0;1707.0;1654.0;1752.0;1515.0;1292.0;1226.0;1068.0;1101.0;686.0;576.0;536.0;375.0;382.0;195.0;96.0;85.0;74.0;66.0;58.0;31.0;23.0;16.0;19.0;13.0;19.0;10.0;13.0;9.0;4.0;3.0;6.0;5.0;3.0;3.0;1.0;;3.0;1.0;1.0;;;1.0;;;;;;5777.0;13770.0;7325.0;15383.0;35117.0;25640.0;;;8253.0;8976.0;10798.0;74985.0;;103012.0;;;;;;;62681.0;17537.0;11185.0;11609.0;3027.0;99013.0;734.0;7.0;49.0;6.0;101.0;38.0;13.0;12.0;12.0;;50662.0;52350.0;59246.0;43766.0;;;;;;;;;;;;;;;;;;;;;;;Guadeloupe
61;1;1990;02;;;;;;;;;;;;;;;16.0;30.0;115.0;316.0;647.0;946.0;1057.0;1456.0;2120.0;2341.0;3169.0;3162.0;3315.0;3482.0;3509.0;3743.0;3645.0;3459.0;3357.0;3368.0;3366.0;3311.0;3359.0;3213.0;3135.0;3276.0;3180.0;3017.0;2831.0;2747.0;2920.0;2633.0;2327.0;2330.0;2182.0;2179.0;2097.0;2014.0;2052.0;2003.0;2018.0;1739.0;1612.0;1270.0;1234.0;1248.0;851.0;653.0;562.0;429.0;380.0;200.0;90.0;88.0;84.0;62.0;41.0;34.0;25.0;16.0;37.0;20.0;16.0;19.0;12.0;9.0;12.0;10.0;7.0;2.0;6.0;6.0;1.0;1.0;;1.0;1.0;1.0;;1.0;;1.0;;1.0;;3363.0;10830.0;8558.0;18227.0;39155.0;30093.0;;;8446.0;9728.0;9323.0;82729.0;;110226.0;;;;;;;65090.0;19711.0;12287.0;13138.0;950.0;108230.0;672.0;24.0;37.0;20.0;197.0;65.0;4.0;13.0;14.0;;50123.0;60103.0;60237.0;49989.0;1.0;;;;;;;;;;;;;;;;;;;;;;Martinique
62;2;1990;03;;;;;;;;;;;;;;;61.0;83.0;123.0;175.0;277.0;419.0;502.0;695.0;872.0;1022.0;1170.0;1229.0;1279.0;1293.0;1215.0;1417.0;1316.0;1290.0;1301.0;1253.0;1255.0;1310.0;1197.0;1181.0;1071.0;1117.0;1017.0;999.0;923.0;854.0;833.0;796.0;690.0;651.0;541.0;595.0;524.0;482.0;453.0;435.0;391.0;341.0;286.0;319.0;247.0;252.0;180.0;135.0;121.0;107.0;120.0;67.0;29.0;31.0;29.0;38.0;19.0;14.0;5.0;7.0;3.0;6.0;3.0;3.0;6.0;5.0;2.0;1.0;3.0;;1.0;1.0;1.0;1.0;5.0;1.0;;;;;;;;;;2755.0;3273.0;2951.0;6592.0;10108.0;11018.0;;;4164.0;3151.0;4461.0;24921.0;;36697.0;;;;;;;20368.0;7815.0;4040.0;4474.0;8980.0;25407.0;1325.0;36.0;54.0;127.0;663.0;65.0;16.0;12.0;7.0;5.0;13010.0;23687.0;23527.0;13170.0;1.0;;;;;;;;;;;;;;;;;;;;;;Guyane
63;3;1990;04;;;;;;;;;;;;;;;26.0;80.0;325.0;662.0;1337.0;1934.0;2656.0;3114.0;3984.0;4629.0;5248.0;5477.0;5492.0;5416.0;5308.0;5123.0;4984.0;4581.0;4844.0;5037.0;4630.0;4682.0;4789.0;4569.0;4361.0;4076.0;4061.0;3485.0;3775.0;3392.0;2915.0;2880.0;2949.0;2901.0;2493.0;2539.0;2239.0;2094.0;2124.0;2048.0;1809.0;1432.0;1292.0;1065.0;916.0;934.0;479.0;336.0;223.0;175.0;131.0;79.0;61.0;44.0;50.0;30.0;18.0;26.0;12.0;13.0;17.0;17.0;6.0;12.0;10.0;7.0;4.0;3.0;5.0;6.0;4.0;;;1.0;1.0;2.0;;;1.0;;;;;;;8560.0;11144.0;10783.0;23207.0;49063.0;43723.0;;;11144.0;11299.0;16583.0;107454.0;;146480.0;;;;;;;91897.0;22949.0;14852.0;16782.0;83.0;144164.0;1727.0;9.0;27.0;12.0;119.0;308.0;20.0;5.0;6.0;;85050.0;61430.0;90675.0;55805.0;;;;;;;;;;;;;;;;;;;;;;;La Réunion
64;4;1990;11;;;;;;;;;;;;;;;1237.0;1954.0;8586.0;16016.0;27448.0;39877.0;59199.0;83054.0;101563.0;124524.0;144271.0;157632.0;164274.0;160574.0;159847.0;160574.0;159755.0;152227.0;150152.0;149479.0;147708.0;145897.0;146431.0;147898.0;146671.0;154511.0;156983.0;156859.0;159269.0;153502.0;120113.0;116127.0;113329.0;106388.0;96441.0;92545.0;99324.0;93518.0;91800.0;89068.0;85297.0;77705.0;68445.0;63363.0;55135.0;48572.0;26985.0;20283.0;16914.0;14111.0;11781.0;6103.0;4096.0;3394.0;2919.0;2396.0;1660.0;952.0;844.0;761.0;568.0;1000.0;768.0;676.0;624.0;629.0;520.0;440.0;388.0;392.0;284.0;228.0;260.0;192.0;192.0;104.0;88.0;84.0;64.0;44.0;16.0;12.0;12.0;12.0;4.0;12260.0;304921.0;1016472.0;1184462.0;1475805.0;1082054.0;;;22104.0;989262.0;333105.0;3731503.0;;5075974.0;;;;;;;1983323.0;1136528.0;766632.0;1189491.0;70116.0;4226708.0;238793.0;32148.0;24772.0;179712.0;56562.0;58193.0;93268.0;55153.0;26573.0;13976.0;2971887.0;2104087.0;2805397.0;2270577.0;4.0;24.0;;;4.0;;;;;;;;;;;;;;;;;;Île-de-France
65;5;1990;24;;;;;;;;;;;;;;;392.0;588.0;3704.0;6196.0;8069.0;9123.0;12348.0;17538.0;19988.0;22434.0;23565.0;24807.0;25389.0;24961.0;26120.0;26291.0;26660.0;26173.0;26845.0;27525.0;27521.0;27930.0;27646.0;28641.0;27936.0;28664.0;29272.0;28793.0;29424.0;27768.0;21077.0;19882.0;19568.0;18157.0;16101.0;15113.0;17414.0;16816.0;17097.0;16916.0;16341.0;15026.0;13700.0;12060.0;11132.0;10031.0;4586.0;3236.0;2776.0;1968.0;1708.0;900.0;640.0;432.0;400.0;416.0;196.0;128.0;140.0;132.0;104.0;136.0;152.0;104.0;100.0;68.0;40.0;48.0;32.0;28.0;64.0;28.0;32.0;24.0;12.0;20.0;8.0;4.0;12.0;;8.0;4.0;;4.0;;50840.0;71178.0;77760.0;163304.0;234479.0;319871.0;;;66708.0;246026.0;72952.0;531746.0;;917432.0;;;;;;;412434.0;285264.0;108216.0;111518.0;2008.0;861004.0;18244.0;2088.0;828.0;19312.0;2284.0;1036.0;2448.0;4948.0;868.0;2364.0;600860.0;316572.0;523126.0;394306.0;;;;;;;;;;;;;;;;;;;;;;;Centre-Val de Loire
66;6;1990;27;;;;;;;;;;;;;;;300.0;537.0;2808.0;5312.0;8089.0;10480.0;13750.0;19681.0;21517.0;24800.0;26171.0;28192.0;28701.0;27530.0;28614.0;28911.0;30052.0;29838.0;30081.0;30462.0;30541.0;31504.0;30755.0;30876.0;31904.0;32419.0;32709.0;33319.0;33215.0;31573.0;23702.0;22908.0;22048.0;20103.0;18367.0;17604.0;20159.0;19571.0;18367.0;18072.0;17648.0;16303.0;14235.0;13170.0;11803.0;10637.0;4896.0;3458.0;2828.0;2416.0;2108.0;998.0;748.0;504.0;536.0;480.0;256.0;208.0;128.0;140.0;108.0;180.0;152.0;144.0;92.0;92.0;92.0;88.0;80.0;36.0;68.0;24.0;16.0;28.0;16.0;;4.0;4.0;4.0;4.0;4.0;;;4.0;;62080.0;83107.0;79416.0;188119.0;250719.0;356841.0;;;74921.0;296030.0;67983.0;581348.0;;1020282.0;;;;;;;444044.0;316457.0;127822.0;131959.0;1568.0;948473.0;25185.0;2428.0;3992.0;16108.0;3972.0;572.0;5552.0;7572.0;1040.0;3820.0;663326.0;356956.0;595888.0;424394.0;;;;;;;;;;;;;;;;;;;;;;;Bourgogne-Franche-Comté
67;7;1990;28;;;;;;;;;;;;;;;352.0;765.0;4574.0;7698.0;10198.0;11718.0;16209.0;22408.0;25439.0;29958.0;32260.0;33325.0;35211.0;33691.0;34509.0;34689.0;36631.0;35894.0;36845.0;36244.0;37255.0;37583.0;36226.0;36660.0;36965.0;37346.0;38159.0;37109.0;36927.0;34770.0;26736.0;24386.0;24132.0;21297.0;19745.0;19310.0;22083.0;21164.0;21260.0;20568.0;19962.0;18576.0;16565.0;15315.0;14056.0;12369.0;5816.0;4346.0;3612.0;3025.0;2517.0;1236.0;896.0;844.0;664.0;596.0;377.0;272.0;248.0;212.0;140.0;248.0;181.0;228.0;233.0;137.0;80.0;88.0;37.0;48.0;40.0;52.0;24.0;20.0;24.0;20.0;4.0;4.0;4.0;;;;;;;78648.0;91723.0;90529.0;221504.0;297704.0;411307.0;;;94972.0;311414.0;87784.0;697245.0;;1191415.0;;;;;;;556473.0;354274.0;136650.0;144018.0;1160.0;1157289.0;12737.0;700.0;936.0;5760.0;2345.0;2468.0;3172.0;2784.0;696.0;1368.0;783189.0;408226.0;682999.0;508416.0;;;;;;;;;;;;;;;;;;;;;;;Normandie
68;8;1990;32;;;;;;;;;;;;;;;501.0;729.0;4613.0;9418.0;14722.0;18531.0;26451.0;36461.0;43256.0;50523.0;55868.0;58603.0;59829.0;58868.0;60057.0;60816.0;60093.0;61180.0;59898.0;60597.0;61638.0;61956.0;60068.0;61664.0;62022.0;63640.0;62911.0;61866.0;60627.0;61435.0;42888.0;39564.0;37118.0;33413.0;27138.0;30199.0;34172.0;32585.0;32047.0;29696.0;28344.0;24527.0;21089.0;20218.0;18295.0;15960.0;7111.0;5019.0;4251.0;3824.0;2990.0;1564.0;1254.0;970.0;936.0;837.0;465.0;175.0;172.0;136.0;192.0;264.0;213.0;185.0;180.0;116.0;120.0;100.0;80.0;48.0;36.0;40.0;64.0;40.0;32.0;20.0;4.0;4.0;8.0;;;;;;;64028.0;135091.0;165690.0;368078.0;490090.0;694567.0;;;88928.0;527491.0;127783.0;1173342.0;;1917544.0;;;;;;;872253.0;548951.0;240218.0;256122.0;2316.0;1812808.0;42512.0;2820.0;5568.0;17544.0;6240.0;2452.0;11552.0;10952.0;1308.0;1472.0;1303794.0;613750.0;1135436.0;782108.0;;;;;;;;;;;;;;;;;;;;;;;Hauts-de-France
69;9;1990;44;;;;;;;;;;;;;;;592.0;1305.0;6680.0;11818.0;16690.0;19980.0;28137.0;40062.0;44787.0;51541.0;56400.0;59250.0;60812.0;58592.0;60232.0;60653.0;60093.0;59796.0;59993.0;60073.0;60540.0;60381.0;59422.0;60326.0;60361.0;60904.0;61912.0;60728.0;58822.0;58281.0;41410.0;38551.0;38328.0;37316.0;36732.0;32797.0;36411.0;34271.0;32765.0;32270.0;30493.0;27164.0;23510.0;21391.0;19611.0;17001.0;7552.0;5368.0;4705.0;3719.0;3078.0;1484.0;1124.0;956.0;817.0;656.0;460.0;208.0;200.0;220.0;196.0;260.0;220.0;196.0;148.0;160.0;96.0;120.0;56.0;48.0;44.0;32.0;28.0;36.0;16.0;28.0;16.0;4.0;8.0;;;;;;8.0;74908.0;121655.0;176037.0;383498.0;503951.0;691402.0;;;97344.0;553860.0;134273.0;1165974.0;;1951451.0;;;;;;;787068.0;641770.0;252549.0;270064.0;4276.0;1790553.0;59927.0;6005.0;15424.0;22148.0;9569.0;2252.0;15496.0;11752.0;2101.0;11948.0;1265990.0;685461.0;1158126.0;793325.0;;;;;;;;;;;;;;;;;;;;;;;Grand Est
70;10;1990;52;;;;;;;;;;;;;;;392.0;660.0;3760.0;6961.0;9367.0;11627.0;16500.0;22506.0;26147.0;29519.0;31675.0;33661.0;33785.0;33556.0;35573.0;34348.0;35340.0;35266.0;35131.0;35532.0;35885.0;36189.0;35999.0;36894.0;36947.0;37403.0;37540.0;37499.0;37503.0;35273.0;24784.0;23436.0;23618.0;22117.0;19570.0;18376.0;21804.0;21705.0;21321.0;20724.0;20108.0;17913.0;15760.0;14068.0;12876.0;11320.0;4216.0;3144.0;2564.0;2060.0;1560.0;796.0;548.0;428.0;468.0;332.0;212.0;104.0;128.0;88.0;76.0;112.0;136.0;92.0;52.0;73.0;44.0;24.0;12.0;32.0;24.0;12.0;12.0;8.0;8.0;4.0;4.0;;4.0;;4.0;;;;;95520.0;89665.0;96326.0;205215.0;288548.0;390045.0;;;120064.0;293425.0;90227.0;661603.0;;1165319.0;;;;;;;489231.0;387074.0;144079.0;144935.0;1428.0;1145396.0;7114.0;348.0;288.0;4012.0;1429.0;488.0;1312.0;2004.0;780.0;720.0;790873.0;374446.0;665804.0;499515.0;;;;;;;;;;;;;;;;;;;;;;;Pays de la Loire
71;11;1990;53;;;;;;;;;;;;;;;288.0;332.0;2236.0;4052.0;5767.0;8443.0;12256.0;18252.0;21874.0;25088.0;27771.0;29006.0;29972.0;29610.0;30601.0;31201.0;30693.0;32714.0;31829.0;32057.0;31512.0;31804.0;31685.0;32049.0;31728.0;32996.0;34277.0;34192.0;33620.0;31400.0;22660.0;20996.0;20632.0;19540.0;16832.0;16841.0;20500.0;19692.0;19500.0;19528.0;18297.0;16580.0;15324.0;14508.0;12968.0;11772.0;5112.0;3684.0;3016.0;2396.0;1856.0;936.0;708.0;496.0;544.0;432.0;304.0;188.0;164.0;96.0;88.0;156.0;160.0;136.0;80.0;48.0;60.0;28.0;32.0;20.0;28.0;8.0;16.0;12.0;4.0;4.0;;12.0;4.0;4.0;;;;;;106144.0;92236.0;88172.0;188441.0;261817.0;299497.0;;;125228.0;201019.0;75501.0;634559.0;;1036307.0;;;;;;;422917.0;321503.0;145907.0;145980.0;1140.0;1023665.0;4450.0;380.0;184.0;1800.0;1580.0;476.0;580.0;964.0;308.0;780.0;693412.0;342895.0;589514.0;446793.0;;;;;;;;;;;;;;;;;;;;;;;Bretagne
72;12;1990;75;;;;;;;;;;;;;;;676.0;1308.0;6280.0;10913.0;14030.0;17268.0;23062.0;32108.0;37099.0;43668.0;47181.0;49381.0;51460.0;50022.0;52591.0;52654.0;53546.0;55452.0;55485.0;56170.0;57464.0;58365.0;58068.0;60005.0;60214.0;61329.0;61811.0;60925.0;62237.0;58608.0;43920.0;41626.0;42645.0;38536.0;35869.0;31368.0;38657.0;36798.0;36116.0;35912.0;35588.0;33165.0;30442.0;28333.0;26345.0;23689.0;11268.0;8116.0;6700.0;5636.0;4880.0;2464.0;1972.0;1456.0;1356.0;1144.0;780.0;384.0;364.0;260.0;292.0;464.0;340.0;336.0;284.0;184.0;196.0;192.0;124.0;88.0;92.0;72.0;44.0;52.0;40.0;24.0;28.0;32.0;;12.0;4.0;4.0;4.0;;;167672.0;179048.0;165128.0;337941.0;504850.0;563438.0;;;214452.0;369897.0;149848.0;1183880.0;;1918077.0;;;;;;;819735.0;591362.0;253147.0;253833.0;2356.0;1827372.0;41146.0;6584.0;1352.0;21204.0;4680.0;1603.0;2528.0;6952.0;856.0;1444.0;1245449.0;672628.0;1104601.0;813476.0;;;;;;;;;;;;;;;;;;;;;;;Nouvelle-Aquitaine
73;13;1990;76;;;;;;;;;;;;;;;536.0;884.0;4156.0;7448.0;10849.0;14081.0;19854.0;26327.0;31918.0;37434.0;41610.0;43761.0;45524.0;44438.0;45271.0;45729.0;46785.0;46943.0;47785.0;46745.0;48242.0;48717.0;48776.0;49607.0;49437.0;51332.0;52173.0;52122.0;51673.0;50091.0;38424.0;37920.0;37968.0;34797.0;32749.0;27196.0;31706.0;30537.0;30536.0;30048.0;28766.0;26632.0;24380.0;23141.0;21412.0;19112.0;9641.0;7108.0;5796.0;5076.0;4240.0;2064.0;1604.0;1424.0;1140.0;1176.0;584.0;376.0;300.0;292.0;300.0;372.0;376.0;336.0;356.0;236.0;188.0;152.0;120.0;100.0;108.0;60.0;84.0;32.0;32.0;20.0;20.0;28.0;;8.0;4.0;8.0;;;;130056.0;166561.0;171272.0;313276.0;425397.0;422783.0;;;160392.0;268645.0;133422.0;1066886.0;;1629345.0;;;;;;;684727.0;433244.0;240351.0;271023.0;3621.0;1488399.0;76017.0;11808.0;2796.0;12568.0;7752.0;1400.0;8288.0;13872.0;1748.0;1076.0;1032269.0;597076.0;950502.0;678843.0;8.0;4.0;;;;;;;;;;;;;;;;;;;;;Occitanie
74;14;1990;84;;;;;;;;;;;;;;;676.0;961.0;5496.0;11108.0;19037.0;25482.0;36565.0;49626.0;58469.0;67514.0;72358.0;76722.0;77517.0;75456.0;76055.0;75263.0;76393.0;75301.0;76222.0;77673.0;77582.0;77801.0;77677.0;78480.0;79493.0;82219.0;82012.0;83937.0;84681.0;81093.0;65633.0;62162.0;60501.0;56352.0;53188.0;46616.0;53052.0;49769.0;48688.0;46936.0;45410.0;41868.0;38392.0;34144.0;31052.0;26652.0;12784.0;9592.0;7560.0;6084.0;5408.0;2580.0;1748.0;1556.0;1416.0;1168.0;684.0;432.0;316.0;296.0;348.0;472.0;408.0;392.0;316.0;240.0;200.0;148.0;148.0;132.0;100.0;84.0;64.0;52.0;64.0;16.0;20.0;8.0;;12.0;4.0;4.0;;8.0;;122204.0;240051.0;269736.0;545520.0;655125.0;821513.0;;;139252.0;714196.0;205112.0;1595589.0;;2654149.0;;;;;;;1086361.0;770831.0;367122.0;429835.0;7600.0;2390809.0;95148.0;11024.0;19564.0;43888.0;10572.0;3696.0;34444.0;14568.0;10944.0;11892.0;1681857.0;972292.0;1540065.0;1114084.0;1.0;;;;;;;;;;;;;;;;;;;;;;Auvergne-Rhône-Alpes
